"","month","id","gender","symbol","count","DEG.18","DEG.24","DEG.both"
"2471","3","10","M","Acer1",100,"None","None",FALSE
"2472","3","11","M","Acer1",75,"None","None",FALSE
"2473","3","56","F","Acer1",26,"None","None",FALSE
"2474","3","38","F","Acer1",21,"None","None",FALSE
"2475","3","39","F","Acer1",111,"None","None",FALSE
"2476","18","53","M","Creb3l4",14,"None","None",FALSE
"2477","18","45","M","Creb3l4",71,"None","None",FALSE
"2478","18","46","F","Creb3l4",11,"None","None",FALSE
"2479","18","47","F","Creb3l4",45,"None","None",FALSE
"2480","24","60","M","Creb3l4",30,"None","None",FALSE
"2481","24","59","M","Creb3l4",8,"None","None",FALSE
"2482","24","58","M","Creb3l4",45,"None","None",FALSE
"2483","24","61","M","Creb3l4",0,"None","None",FALSE
"2484","3","8","M","Creb3l4",0,"None","None",FALSE
"2485","3","9","M","Creb3l4",19,"None","None",FALSE
"2486","3","10","M","Creb3l4",74,"None","None",FALSE
"2487","3","11","M","Creb3l4",17,"None","None",FALSE
"2488","3","56","F","Creb3l4",10,"None","None",FALSE
"2489","3","38","F","Creb3l4",41,"None","None",FALSE
"2490","3","39","F","Creb3l4",74,"None","None",FALSE
"2491","18","53","M","Hepacam2",13,"None","None",FALSE
"2492","18","45","M","Hepacam2",45,"None","None",FALSE
"2493","18","46","F","Hepacam2",14,"None","None",FALSE
"2494","18","47","F","Hepacam2",47,"None","None",FALSE
"2495","24","60","M","Hepacam2",26,"None","None",FALSE
"2496","24","59","M","Hepacam2",20,"None","None",FALSE
"2497","24","58","M","Hepacam2",23,"None","None",FALSE
"2498","24","61","M","Hepacam2",0,"None","None",FALSE
"2499","3","8","M","Hepacam2",38,"None","None",FALSE
"2500","3","9","M","Hepacam2",33,"None","None",FALSE
"2501","3","10","M","Hepacam2",65,"None","None",FALSE
"2502","3","11","M","Hepacam2",20,"None","None",FALSE
"2503","3","56","F","Hepacam2",8,"None","None",FALSE
"2504","3","38","F","Hepacam2",33,"None","None",FALSE
"2505","3","39","F","Hepacam2",106,"None","None",FALSE
"2506","18","53","M","Slc26a2",95,"Down","Down",TRUE
"2507","18","45","M","Slc26a2",316,"Down","Down",TRUE
"2508","18","46","F","Slc26a2",214,"Down","Down",TRUE
"2509","18","47","F","Slc26a2",235,"Down","Down",TRUE
"2510","24","60","M","Slc26a2",61,"Down","Down",TRUE
"2511","24","59","M","Slc26a2",52,"Down","Down",TRUE
"2512","24","58","M","Slc26a2",88,"Down","Down",TRUE
"2513","24","61","M","Slc26a2",47,"Down","Down",TRUE
"2514","3","8","M","Slc26a2",172,"Down","Down",TRUE
"2515","3","9","M","Slc26a2",208,"Down","Down",TRUE
"2516","3","10","M","Slc26a2",452,"Down","Down",TRUE
"2517","3","11","M","Slc26a2",406,"Down","Down",TRUE
"2518","3","56","F","Slc26a2",101,"Down","Down",TRUE
"2519","3","38","F","Slc26a2",125,"Down","Down",TRUE
"2520","3","39","F","Slc26a2",391,"Down","Down",TRUE
"2521","18","53","M","O3far1",7,"None","None",FALSE
"2522","18","45","M","O3far1",182,"None","None",FALSE
"2523","18","46","F","O3far1",98,"None","None",FALSE
"2524","18","47","F","O3far1",118,"None","None",FALSE
"2525","24","60","M","O3far1",44,"None","None",FALSE
"2526","24","59","M","O3far1",55,"None","None",FALSE
"2527","24","58","M","O3far1",42,"None","None",FALSE
"2528","24","61","M","O3far1",45,"None","None",FALSE
"2529","3","8","M","O3far1",45,"None","None",FALSE
"2530","3","9","M","O3far1",40,"None","None",FALSE
"2531","3","10","M","O3far1",120,"None","None",FALSE
"2532","3","11","M","O3far1",98,"None","None",FALSE
"2533","3","56","F","O3far1",47,"None","None",FALSE
"2534","3","38","F","O3far1",47,"None","None",FALSE
"2535","3","39","F","O3far1",162,"None","None",FALSE
"2536","18","53","M","Sh2d4a",208,"None","None",FALSE
"2537","18","45","M","Sh2d4a",399,"None","None",FALSE
"2538","18","46","F","Sh2d4a",197,"None","None",FALSE
"2539","18","47","F","Sh2d4a",342,"None","None",FALSE
"2540","24","60","M","Sh2d4a",72,"None","None",FALSE
"2541","24","59","M","Sh2d4a",68,"None","None",FALSE
"2542","24","58","M","Sh2d4a",206,"None","None",FALSE
"2543","24","61","M","Sh2d4a",42,"None","None",FALSE
"2544","3","8","M","Sh2d4a",202,"None","None",FALSE
"2545","3","9","M","Sh2d4a",201,"None","None",FALSE
"2546","3","10","M","Sh2d4a",423,"None","None",FALSE
"2547","3","11","M","Sh2d4a",320,"None","None",FALSE
"2548","3","56","F","Sh2d4a",138,"None","None",FALSE
"2549","3","38","F","Sh2d4a",156,"None","None",FALSE
"2550","3","39","F","Sh2d4a",623,"None","None",FALSE
"2551","18","53","M","Creb3l1",195,"None","None",FALSE
"2552","18","45","M","Creb3l1",400,"None","None",FALSE
"2553","18","46","F","Creb3l1",306,"None","None",FALSE
"2554","18","47","F","Creb3l1",335,"None","None",FALSE
"2555","24","60","M","Creb3l1",76,"None","None",FALSE
"2556","24","59","M","Creb3l1",184,"None","None",FALSE
"2557","24","58","M","Creb3l1",104,"None","None",FALSE
"2558","24","61","M","Creb3l1",38,"None","None",FALSE
"2559","3","8","M","Creb3l1",115,"None","None",FALSE
"2560","3","9","M","Creb3l1",182,"None","None",FALSE
"2561","3","10","M","Creb3l1",398,"None","None",FALSE
"2562","3","11","M","Creb3l1",246,"None","None",FALSE
"2563","3","56","F","Creb3l1",104,"None","None",FALSE
"2564","3","38","F","Creb3l1",141,"None","None",FALSE
"2565","3","39","F","Creb3l1",374,"None","None",FALSE
"2566","18","53","M","Mal2",115,"None","None",FALSE
"2567","18","45","M","Mal2",302,"None","None",FALSE
"2568","18","46","F","Mal2",213,"None","None",FALSE
"2569","18","47","F","Mal2",241,"None","None",FALSE
"2570","24","60","M","Mal2",13,"None","None",FALSE
"2571","24","59","M","Mal2",34,"None","None",FALSE
"2572","24","58","M","Mal2",88,"None","None",FALSE
"2573","24","61","M","Mal2",47,"None","None",FALSE
"2574","3","8","M","Mal2",124,"None","None",FALSE
"2575","3","9","M","Mal2",119,"None","None",FALSE
"2576","3","10","M","Mal2",284,"None","None",FALSE
"2577","3","11","M","Mal2",252,"None","None",FALSE
"2578","3","56","F","Mal2",103,"None","None",FALSE
"2579","3","38","F","Mal2",99,"None","None",FALSE
"2580","3","39","F","Mal2",234,"None","None",FALSE
"2581","18","53","M","Spire2",89,"None","None",FALSE
"2582","18","45","M","Spire2",127,"None","None",FALSE
"2583","18","46","F","Spire2",107,"None","None",FALSE
"2584","18","47","F","Spire2",141,"None","None",FALSE
"2585","24","60","M","Spire2",45,"None","None",FALSE
"2586","24","59","M","Spire2",42,"None","None",FALSE
"2587","24","58","M","Spire2",43,"None","None",FALSE
"2588","24","61","M","Spire2",31,"None","None",FALSE
"2589","3","8","M","Spire2",84,"None","None",FALSE
"2590","3","9","M","Spire2",142,"None","None",FALSE
"2591","3","10","M","Spire2",252,"None","None",FALSE
"2592","3","11","M","Spire2",181,"None","None",FALSE
"2593","3","56","F","Spire2",60,"None","None",FALSE
"2594","3","38","F","Spire2",34,"None","None",FALSE
"2595","3","39","F","Spire2",256,"None","None",FALSE
"2596","18","53","M","Fahd1",140,"None","None",FALSE
"2597","18","45","M","Fahd1",287,"None","None",FALSE
"2598","18","46","F","Fahd1",191,"None","None",FALSE
"2599","18","47","F","Fahd1",262,"None","None",FALSE
"2600","24","60","M","Fahd1",18,"None","None",FALSE
"2601","24","59","M","Fahd1",64,"None","None",FALSE
"2602","24","58","M","Fahd1",143,"None","None",FALSE
"2603","24","61","M","Fahd1",71,"None","None",FALSE
"2604","3","8","M","Fahd1",68,"None","None",FALSE
"2605","3","9","M","Fahd1",144,"None","None",FALSE
"2606","3","10","M","Fahd1",327,"None","None",FALSE
"2607","3","11","M","Fahd1",190,"None","None",FALSE
"2608","3","56","F","Fahd1",97,"None","None",FALSE
"2609","3","38","F","Fahd1",112,"None","None",FALSE
"2610","3","39","F","Fahd1",310,"None","None",FALSE
"2611","18","53","M","X2210404O07Rik",150,"None","None",FALSE
"2612","18","45","M","X2210404O07Rik",339,"None","None",FALSE
"2613","18","46","F","X2210404O07Rik",244,"None","None",FALSE
"2614","18","47","F","X2210404O07Rik",334,"None","None",FALSE
"2615","24","60","M","X2210404O07Rik",117,"None","None",FALSE
"2616","24","59","M","X2210404O07Rik",108,"None","None",FALSE
"2617","24","58","M","X2210404O07Rik",190,"None","None",FALSE
"2618","24","61","M","X2210404O07Rik",58,"None","None",FALSE
"2619","3","8","M","X2210404O07Rik",241,"None","None",FALSE
"2620","3","9","M","X2210404O07Rik",235,"None","None",FALSE
"2621","3","10","M","X2210404O07Rik",378,"None","None",FALSE
"2622","3","11","M","X2210404O07Rik",315,"None","None",FALSE
"2623","3","56","F","X2210404O07Rik",98,"None","None",FALSE
"2624","3","38","F","X2210404O07Rik",91,"None","None",FALSE
"2625","3","39","F","X2210404O07Rik",430,"None","None",FALSE
"2626","18","53","M","Slc26a3",19,"None","None",FALSE
"2627","18","45","M","Slc26a3",29,"None","None",FALSE
"2628","18","46","F","Slc26a3",33,"None","None",FALSE
"2629","18","47","F","Slc26a3",40,"None","None",FALSE
"2630","24","60","M","Slc26a3",30,"None","None",FALSE
"2631","24","59","M","Slc26a3",6,"None","None",FALSE
"2632","24","58","M","Slc26a3",17,"None","None",FALSE
"2633","24","61","M","Slc26a3",7,"None","None",FALSE
"2634","3","8","M","Slc26a3",52,"None","None",FALSE
"2635","3","9","M","Slc26a3",40,"None","None",FALSE
"2636","3","10","M","Slc26a3",113,"None","None",FALSE
"2637","3","11","M","Slc26a3",35,"None","None",FALSE
"2638","3","56","F","Slc26a3",13,"None","None",FALSE
"2639","3","38","F","Slc26a3",11,"None","None",FALSE
"2640","3","39","F","Slc26a3",63,"None","None",FALSE
"2641","18","53","M","Nr1i2",46,"None","None",FALSE
"2642","18","45","M","Nr1i2",203,"None","None",FALSE
"2643","18","46","F","Nr1i2",166,"None","None",FALSE
"2644","18","47","F","Nr1i2",167,"None","None",FALSE
"2645","24","60","M","Nr1i2",45,"None","None",FALSE
"2646","24","59","M","Nr1i2",32,"None","None",FALSE
"2647","24","58","M","Nr1i2",37,"None","None",FALSE
"2648","24","61","M","Nr1i2",28,"None","None",FALSE
"2649","3","8","M","Nr1i2",101,"None","None",FALSE
"2650","3","9","M","Nr1i2",92,"None","None",FALSE
"2651","3","10","M","Nr1i2",185,"None","None",FALSE
"2652","3","11","M","Nr1i2",163,"None","None",FALSE
"2653","3","56","F","Nr1i2",79,"None","None",FALSE
"2654","3","38","F","Nr1i2",101,"None","None",FALSE
"2655","3","39","F","Nr1i2",252,"None","None",FALSE
"2656","18","53","M","Myo5c",117,"None","None",FALSE
"2657","18","45","M","Myo5c",271,"None","None",FALSE
"2658","18","46","F","Myo5c",271,"None","None",FALSE
"2659","18","47","F","Myo5c",268,"None","None",FALSE
"2660","24","60","M","Myo5c",41,"None","None",FALSE
"2661","24","59","M","Myo5c",62,"None","None",FALSE
"2662","24","58","M","Myo5c",85,"None","None",FALSE
"2663","24","61","M","Myo5c",38,"None","None",FALSE
"2664","3","8","M","Myo5c",84,"None","None",FALSE
"2665","3","9","M","Myo5c",157,"None","None",FALSE
"2666","3","10","M","Myo5c",387,"None","None",FALSE
"2667","3","11","M","Myo5c",147,"None","None",FALSE
"2668","3","56","F","Myo5c",98,"None","None",FALSE
"2669","3","38","F","Myo5c",75,"None","None",FALSE
"2670","3","39","F","Myo5c",318,"None","None",FALSE
"2671","18","53","M","Ppfia3",55,"None","None",FALSE
"2672","18","45","M","Ppfia3",124,"None","None",FALSE
"2673","18","46","F","Ppfia3",79,"None","None",FALSE
"2674","18","47","F","Ppfia3",131,"None","None",FALSE
"2675","24","60","M","Ppfia3",48,"None","None",FALSE
"2676","24","59","M","Ppfia3",68,"None","None",FALSE
"2677","24","58","M","Ppfia3",36,"None","None",FALSE
"2678","24","61","M","Ppfia3",30,"None","None",FALSE
"2679","3","8","M","Ppfia3",72,"None","None",FALSE
"2680","3","9","M","Ppfia3",54,"None","None",FALSE
"2681","3","10","M","Ppfia3",150,"None","None",FALSE
"2682","3","11","M","Ppfia3",96,"None","None",FALSE
"2683","3","56","F","Ppfia3",36,"None","None",FALSE
"2684","3","38","F","Ppfia3",43,"None","None",FALSE
"2685","3","39","F","Ppfia3",218,"None","None",FALSE
"2686","18","53","M","Ces1g",125,"None","None",FALSE
"2687","18","45","M","Ces1g",183,"None","None",FALSE
"2688","18","46","F","Ces1g",200,"None","None",FALSE
"2689","18","47","F","Ces1g",140,"None","None",FALSE
"2690","24","60","M","Ces1g",65,"None","None",FALSE
"2691","24","59","M","Ces1g",72,"None","None",FALSE
"2692","24","58","M","Ces1g",149,"None","None",FALSE
"2693","24","61","M","Ces1g",56,"None","None",FALSE
"2694","3","8","M","Ces1g",151,"None","None",FALSE
"2695","3","9","M","Ces1g",136,"None","None",FALSE
"2696","3","10","M","Ces1g",208,"None","None",FALSE
"2697","3","11","M","Ces1g",222,"None","None",FALSE
"2698","3","56","F","Ces1g",102,"None","None",FALSE
"2699","3","38","F","Ces1g",29,"None","None",FALSE
"2700","3","39","F","Ces1g",153,"None","None",FALSE
"2701","18","53","M","Nupr1",89,"None","None",FALSE
"2702","18","45","M","Nupr1",280,"None","None",FALSE
"2703","18","46","F","Nupr1",299,"None","None",FALSE
"2704","18","47","F","Nupr1",277,"None","None",FALSE
"2705","24","60","M","Nupr1",82,"None","None",FALSE
"2706","24","59","M","Nupr1",106,"None","None",FALSE
"2707","24","58","M","Nupr1",96,"None","None",FALSE
"2708","24","61","M","Nupr1",62,"None","None",FALSE
"2709","3","8","M","Nupr1",113,"None","None",FALSE
"2710","3","9","M","Nupr1",133,"None","None",FALSE
"2711","3","10","M","Nupr1",274,"None","None",FALSE
"2712","3","11","M","Nupr1",123,"None","None",FALSE
"2713","3","56","F","Nupr1",81,"None","None",FALSE
"2714","3","38","F","Nupr1",150,"None","None",FALSE
"2715","3","39","F","Nupr1",402,"None","None",FALSE
"2716","18","53","M","Gpx2",541,"None","None",FALSE
"2717","18","45","M","Gpx2",1050,"None","None",FALSE
"2718","18","46","F","Gpx2",1141,"None","None",FALSE
"2719","18","47","F","Gpx2",774,"None","None",FALSE
"2720","24","60","M","Gpx2",358,"None","None",FALSE
"2721","24","59","M","Gpx2",463,"None","None",FALSE
"2722","24","58","M","Gpx2",442,"None","None",FALSE
"2723","24","61","M","Gpx2",229,"None","None",FALSE
"2724","3","8","M","Gpx2",619,"None","None",FALSE
"2725","3","9","M","Gpx2",545,"None","None",FALSE
"2726","3","10","M","Gpx2",1142,"None","None",FALSE
"2727","3","11","M","Gpx2",965,"None","None",FALSE
"2728","3","56","F","Gpx2",373,"None","None",FALSE
"2729","3","38","F","Gpx2",508,"None","None",FALSE
"2730","3","39","F","Gpx2",1371,"None","None",FALSE
"2731","18","53","M","Hook1",272,"None","None",FALSE
"2732","18","45","M","Hook1",380,"None","None",FALSE
"2733","18","46","F","Hook1",240,"None","None",FALSE
"2734","18","47","F","Hook1",325,"None","None",FALSE
"2735","24","60","M","Hook1",59,"None","None",FALSE
"2736","24","59","M","Hook1",81,"None","None",FALSE
"2737","24","58","M","Hook1",196,"None","None",FALSE
"2738","24","61","M","Hook1",48,"None","None",FALSE
"2739","3","8","M","Hook1",181,"None","None",FALSE
"2740","3","9","M","Hook1",312,"None","None",FALSE
"2741","3","10","M","Hook1",604,"None","None",FALSE
"2742","3","11","M","Hook1",422,"None","None",FALSE
"2743","3","56","F","Hook1",162,"None","None",FALSE
"2744","3","38","F","Hook1",110,"None","None",FALSE
"2745","3","39","F","Hook1",642,"None","None",FALSE
"2746","18","53","M","Gstp2",100,"Up","Up",TRUE
"2747","18","45","M","Gstp2",273,"Up","Up",TRUE
"2748","18","46","F","Gstp2",216,"Up","Up",TRUE
"2749","18","47","F","Gstp2",225,"Up","Up",TRUE
"2750","24","60","M","Gstp2",77,"Up","Up",TRUE
"2751","24","59","M","Gstp2",57,"Up","Up",TRUE
"2752","24","58","M","Gstp2",64,"Up","Up",TRUE
"2753","24","61","M","Gstp2",27,"Up","Up",TRUE
"2754","3","8","M","Gstp2",51,"Up","Up",TRUE
"2755","3","9","M","Gstp2",75,"Up","Up",TRUE
"2756","3","10","M","Gstp2",148,"Up","Up",TRUE
"2757","3","11","M","Gstp2",93,"Up","Up",TRUE
"2758","3","56","F","Gstp2",67,"Up","Up",TRUE
"2759","3","38","F","Gstp2",42,"Up","Up",TRUE
"2760","3","39","F","Gstp2",124,"Up","Up",TRUE
"2761","18","53","M","B3gnt3",84,"None","None",FALSE
"2762","18","45","M","B3gnt3",232,"None","None",FALSE
"2763","18","46","F","B3gnt3",127,"None","None",FALSE
"2764","18","47","F","B3gnt3",149,"None","None",FALSE
"2765","24","60","M","B3gnt3",27,"None","None",FALSE
"2766","24","59","M","B3gnt3",38,"None","None",FALSE
"2767","24","58","M","B3gnt3",69,"None","None",FALSE
"2768","24","61","M","B3gnt3",18,"None","None",FALSE
"2769","3","8","M","B3gnt3",67,"None","None",FALSE
"2770","3","9","M","B3gnt3",75,"None","None",FALSE
"2771","3","10","M","B3gnt3",329,"None","None",FALSE
"2772","3","11","M","B3gnt3",155,"None","None",FALSE
"2773","3","56","F","B3gnt3",78,"None","None",FALSE
"2774","3","38","F","B3gnt3",47,"None","None",FALSE
"2775","3","39","F","B3gnt3",193,"None","None",FALSE
"2776","18","53","M","Sema4g",173,"None","None",FALSE
"2777","18","45","M","Sema4g",441,"None","None",FALSE
"2778","18","46","F","Sema4g",429,"None","None",FALSE
"2779","18","47","F","Sema4g",382,"None","None",FALSE
"2780","24","60","M","Sema4g",108,"None","None",FALSE
"2781","24","59","M","Sema4g",157,"None","None",FALSE
"2782","24","58","M","Sema4g",180,"None","None",FALSE
"2783","24","61","M","Sema4g",74,"None","None",FALSE
"2784","3","8","M","Sema4g",234,"None","None",FALSE
"2785","3","9","M","Sema4g",230,"None","None",FALSE
"2786","3","10","M","Sema4g",521,"None","None",FALSE
"2787","3","11","M","Sema4g",360,"None","None",FALSE
"2788","3","56","F","Sema4g",174,"None","None",FALSE
"2789","3","38","F","Sema4g",226,"None","None",FALSE
"2790","3","39","F","Sema4g",542,"None","None",FALSE
"2791","18","53","M","Tmem139",42,"None","None",FALSE
"2792","18","45","M","Tmem139",114,"None","None",FALSE
"2793","18","46","F","Tmem139",56,"None","None",FALSE
"2794","18","47","F","Tmem139",71,"None","None",FALSE
"2795","24","60","M","Tmem139",15,"None","None",FALSE
"2796","24","59","M","Tmem139",23,"None","None",FALSE
"2797","24","58","M","Tmem139",0,"None","None",FALSE
"2798","24","61","M","Tmem139",6,"None","None",FALSE
"2799","3","8","M","Tmem139",28,"None","None",FALSE
"2800","3","9","M","Tmem139",21,"None","None",FALSE
"2801","3","10","M","Tmem139",77,"None","None",FALSE
"2802","3","11","M","Tmem139",91,"None","None",FALSE
"2803","3","56","F","Tmem139",21,"None","None",FALSE
"2804","3","38","F","Tmem139",37,"None","None",FALSE
"2805","3","39","F","Tmem139",87,"None","None",FALSE
"2806","18","53","M","Tnni1",86,"None","None",FALSE
"2807","18","45","M","Tnni1",179,"None","None",FALSE
"2808","18","46","F","Tnni1",279,"None","None",FALSE
"2809","18","47","F","Tnni1",152,"None","None",FALSE
"2810","24","60","M","Tnni1",119,"None","None",FALSE
"2811","24","59","M","Tnni1",56,"None","None",FALSE
"2812","24","58","M","Tnni1",93,"None","None",FALSE
"2813","24","61","M","Tnni1",44,"None","None",FALSE
"2814","3","8","M","Tnni1",105,"None","None",FALSE
"2815","3","9","M","Tnni1",106,"None","None",FALSE
"2816","3","10","M","Tnni1",176,"None","None",FALSE
"2817","3","11","M","Tnni1",142,"None","None",FALSE
"2818","3","56","F","Tnni1",69,"None","None",FALSE
"2819","3","38","F","Tnni1",74,"None","None",FALSE
"2820","3","39","F","Tnni1",177,"None","None",FALSE
"2821","18","53","M","Erbb2",148,"None","None",FALSE
"2822","18","45","M","Erbb2",335,"None","None",FALSE
"2823","18","46","F","Erbb2",258,"None","None",FALSE
"2824","18","47","F","Erbb2",323,"None","None",FALSE
"2825","24","60","M","Erbb2",101,"None","None",FALSE
"2826","24","59","M","Erbb2",103,"None","None",FALSE
"2827","24","58","M","Erbb2",195,"None","None",FALSE
"2828","24","61","M","Erbb2",99,"None","None",FALSE
"2829","3","8","M","Erbb2",158,"None","None",FALSE
"2830","3","9","M","Erbb2",170,"None","None",FALSE
"2831","3","10","M","Erbb2",418,"None","None",FALSE
"2832","3","11","M","Erbb2",364,"None","None",FALSE
"2833","3","56","F","Erbb2",174,"None","None",FALSE
"2834","3","38","F","Erbb2",180,"None","None",FALSE
"2835","3","39","F","Erbb2",451,"None","None",FALSE
"2836","18","53","M","Clcn2",69,"None","None",FALSE
"2837","18","45","M","Clcn2",158,"None","None",FALSE
"2838","18","46","F","Clcn2",181,"None","None",FALSE
"2839","18","47","F","Clcn2",177,"None","None",FALSE
"2840","24","60","M","Clcn2",38,"None","None",FALSE
"2841","24","59","M","Clcn2",62,"None","None",FALSE
"2842","24","58","M","Clcn2",106,"None","None",FALSE
"2843","24","61","M","Clcn2",45,"None","None",FALSE
"2844","3","8","M","Clcn2",120,"None","None",FALSE
"2845","3","9","M","Clcn2",97,"None","None",FALSE
"2846","3","10","M","Clcn2",280,"None","None",FALSE
"2847","3","11","M","Clcn2",176,"None","None",FALSE
"2848","3","56","F","Clcn2",64,"None","None",FALSE
"2849","3","38","F","Clcn2",53,"None","None",FALSE
"2850","3","39","F","Clcn2",204,"None","None",FALSE
"2851","18","53","M","Slc25a35",90,"None","None",FALSE
"2852","18","45","M","Slc25a35",131,"None","None",FALSE
"2853","18","46","F","Slc25a35",82,"None","None",FALSE
"2854","18","47","F","Slc25a35",84,"None","None",FALSE
"2855","24","60","M","Slc25a35",24,"None","None",FALSE
"2856","24","59","M","Slc25a35",14,"None","None",FALSE
"2857","24","58","M","Slc25a35",73,"None","None",FALSE
"2858","24","61","M","Slc25a35",40,"None","None",FALSE
"2859","3","8","M","Slc25a35",65,"None","None",FALSE
"2860","3","9","M","Slc25a35",62,"None","None",FALSE
"2861","3","10","M","Slc25a35",159,"None","None",FALSE
"2862","3","11","M","Slc25a35",144,"None","None",FALSE
"2863","3","56","F","Slc25a35",34,"None","None",FALSE
"2864","3","38","F","Slc25a35",37,"None","None",FALSE
"2865","3","39","F","Slc25a35",142,"None","None",FALSE
"2866","18","53","M","AA986860",188,"None","None",FALSE
"2867","18","45","M","AA986860",447,"None","None",FALSE
"2868","18","46","F","AA986860",312,"None","None",FALSE
"2869","18","47","F","AA986860",343,"None","None",FALSE
"2870","24","60","M","AA986860",97,"None","None",FALSE
"2871","24","59","M","AA986860",93,"None","None",FALSE
"2872","24","58","M","AA986860",76,"None","None",FALSE
"2873","24","61","M","AA986860",75,"None","None",FALSE
"2874","3","8","M","AA986860",232,"None","None",FALSE
"2875","3","9","M","AA986860",248,"None","None",FALSE
"2876","3","10","M","AA986860",431,"None","None",FALSE
"2877","3","11","M","AA986860",387,"None","None",FALSE
"2878","3","56","F","AA986860",73,"None","None",FALSE
"2879","3","38","F","AA986860",188,"None","None",FALSE
"2880","3","39","F","AA986860",662,"None","None",FALSE
"2881","18","53","M","Dsc2",231,"None","None",FALSE
"2882","18","45","M","Dsc2",487,"None","None",FALSE
"2883","18","46","F","Dsc2",352,"None","None",FALSE
"2884","18","47","F","Dsc2",348,"None","None",FALSE
"2885","24","60","M","Dsc2",86,"None","None",FALSE
"2886","24","59","M","Dsc2",77,"None","None",FALSE
"2887","24","58","M","Dsc2",110,"None","None",FALSE
"2888","24","61","M","Dsc2",121,"None","None",FALSE
"2889","3","8","M","Dsc2",260,"None","None",FALSE
"2890","3","9","M","Dsc2",297,"None","None",FALSE
"2891","3","10","M","Dsc2",562,"None","None",FALSE
"2892","3","11","M","Dsc2",491,"None","None",FALSE
"2893","3","56","F","Dsc2",169,"None","None",FALSE
"2894","3","38","F","Dsc2",177,"None","None",FALSE
"2895","3","39","F","Dsc2",565,"None","None",FALSE
"2896","18","53","M","Lrrc66",72,"None","None",FALSE
"2897","18","45","M","Lrrc66",128,"None","None",FALSE
"2898","18","46","F","Lrrc66",100,"None","None",FALSE
"2899","18","47","F","Lrrc66",132,"None","None",FALSE
"2900","24","60","M","Lrrc66",33,"None","None",FALSE
"2901","24","59","M","Lrrc66",43,"None","None",FALSE
"2902","24","58","M","Lrrc66",77,"None","None",FALSE
"2903","24","61","M","Lrrc66",0,"None","None",FALSE
"2904","3","8","M","Lrrc66",38,"None","None",FALSE
"2905","3","9","M","Lrrc66",61,"None","None",FALSE
"2906","3","10","M","Lrrc66",151,"None","None",FALSE
"2907","3","11","M","Lrrc66",67,"None","None",FALSE
"2908","3","56","F","Lrrc66",83,"None","None",FALSE
"2909","3","38","F","Lrrc66",46,"None","None",FALSE
"2910","3","39","F","Lrrc66",178,"None","None",FALSE
"2911","18","53","M","Atoh1",7,"None","None",FALSE
"2912","18","45","M","Atoh1",28,"None","None",FALSE
"2913","18","46","F","Atoh1",36,"None","None",FALSE
"2914","18","47","F","Atoh1",25,"None","None",FALSE
"2915","24","60","M","Atoh1",12,"None","None",FALSE
"2916","24","59","M","Atoh1",25,"None","None",FALSE
"2917","24","58","M","Atoh1",22,"None","None",FALSE
"2918","24","61","M","Atoh1",14,"None","None",FALSE
"2919","3","8","M","Atoh1",21,"None","None",FALSE
"2920","3","9","M","Atoh1",37,"None","None",FALSE
"2921","3","10","M","Atoh1",65,"None","None",FALSE
"2922","3","11","M","Atoh1",7,"None","None",FALSE
"2923","3","56","F","Atoh1",38,"None","None",FALSE
"2924","3","38","F","Atoh1",4,"None","None",FALSE
"2925","3","39","F","Atoh1",68,"None","None",FALSE
"2926","18","53","M","Ces2c",6,NA,"None",FALSE
"2927","18","45","M","Ces2c",19,NA,"None",FALSE
"2928","18","46","F","Ces2c",4,NA,"None",FALSE
"2929","18","47","F","Ces2c",20,NA,"None",FALSE
"2930","24","60","M","Ces2c",0,NA,"None",FALSE
"2931","24","59","M","Ces2c",0,NA,"None",FALSE
"2932","24","58","M","Ces2c",8,NA,"None",FALSE
"2933","24","61","M","Ces2c",0,NA,"None",FALSE
"2934","3","8","M","Ces2c",9,NA,"None",FALSE
"2935","3","9","M","Ces2c",23,NA,"None",FALSE
"2936","3","10","M","Ces2c",35,NA,"None",FALSE
"2937","3","11","M","Ces2c",26,NA,"None",FALSE
"2938","3","56","F","Ces2c",5,NA,"None",FALSE
"2939","3","38","F","Ces2c",4,NA,"None",FALSE
"2940","3","39","F","Ces2c",62,NA,"None",FALSE
"2941","18","53","M","Rhpn2",109,"None","None",FALSE
"2942","18","45","M","Rhpn2",310,"None","None",FALSE
"2943","18","46","F","Rhpn2",267,"None","None",FALSE
"2944","18","47","F","Rhpn2",248,"None","None",FALSE
"2945","24","60","M","Rhpn2",45,"None","None",FALSE
"2946","24","59","M","Rhpn2",56,"None","None",FALSE
"2947","24","58","M","Rhpn2",89,"None","None",FALSE
"2948","24","61","M","Rhpn2",61,"None","None",FALSE
"2949","3","8","M","Rhpn2",152,"None","None",FALSE
"2950","3","9","M","Rhpn2",136,"None","None",FALSE
"2951","3","10","M","Rhpn2",285,"None","None",FALSE
"2952","3","11","M","Rhpn2",266,"None","None",FALSE
"2953","3","56","F","Rhpn2",101,"None","None",FALSE
"2954","3","38","F","Rhpn2",122,"None","None",FALSE
"2955","3","39","F","Rhpn2",365,"None","None",FALSE
"2956","18","53","M","Gdpd1",71,"None","None",FALSE
"2957","18","45","M","Gdpd1",230,"None","None",FALSE
"2958","18","46","F","Gdpd1",156,"None","None",FALSE
"2959","18","47","F","Gdpd1",154,"None","None",FALSE
