"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"Bpnt1","Bpnt1",74.2529013,208.3699329,108.4857516,135.3129984,55.5003738,44.7606287,65.0950195,23.1284081,62.8023059,98.4380947,236.6886988,199.3655515,74.4664334,33.1457348,201.1440834
"Frat1","Frat1",68.3655495,211.7302441,84.6383217,167.717352,23.5209413,60.799726,75.7487811,59.2564972,125.0631567,87.0245271,227.6094746,153.5375932,78.5285177,99.3905317,260.0684561
"Hexim1","Hexim1",158.0030582,395.6984299,314.0401729,437.2535645,77.3176609,69.1621207,137.0836468,92.8341387,165.5832133,174.325096,355.7376341,282.7443145,201.6673328,245.317564,509.7248779
"Yipf6","Yipf6",72.603826,159.7054991,152.0983915,120.5471002,22.6100781,28.8750876,63.5871108,19.2038616,34.2702629,72.7189372,153.1696596,102.3917069,64.1728749,28.3779996,133.6838246
"X2210021J22Rik","X2210021J22Rik",58.4735861,110.8531124,98.3742898,125.3929911,30.131651,31.6417261,67.1308766,43.3614864,55.5132134,61.3596477,109.0467923,62.408264,63.5376788,50.1616554,160.5898855
"Hmgcs1","Hmgcs1",132.1458278,144.5137315,170.4696938,144.2272877,28.3422958,84.8141567,55.8347766,17.9822385,60.3525088,93.8288177,245.705641,131.8707739,51.5208726,58.2298774,207.44123
"Socs2","Socs2",155.6625385,281.2097028,391.2160728,341.7071826,101.0642957,103.8375854,140.3871845,48.575707,128.4959168,172.5045692,230.5312379,184.2590783,115.5313753,160.5153808,558.830791
"X2210039B01Rik","X2210039B01Rik",258.4731708,494.5176959,638.2355824,265.1017987,89.0671566,109.5718764,198.5547963,85.307098,141.9735236,138.8263987,334.6629055,224.1553409,180.4883925,161.173773,569.130232
"Cgn","Cgn",252.7325557,611.3261632,426.1615168,429.5228307,140.8611167,252.0205402,238.9927875,125.8594071,245.2454927,274.8204566,516.1797922,418.5037852,205.2161768,289.3038904,675.4589509
"X1300010F03Rik","X1300010F03Rik",106.9213998,255.2548733,160.9722019,145.4945712,23.5937212,42.6981903,96.1640922,29.2430074,128.4187988,187.4209315,277.398036,261.331384,81.0007508,90.3186807,247.648319
"Gsdmd","Gsdmd",86.0807207,183.104425,167.3870833,119.6745181,47.3859319,9.6505803,63.8144683,43.4535064,41.5584205,83.3365693,128.2813039,86.7137854,60.1169363,49.9651065,164.4833991
"Bola1","Bola1",221.1009917,407.6151853,519.0745219,348.5372403,147.8615315,143.8926076,175.5591634,69.9968266,146.6641245,205.1072663,404.2210676,235.8625224,132.1157131,75.5867157,443.6640197
"Pgm2","Pgm2",84.821131,120.2761061,141.9727021,137.5940849,39.2628551,23.784604,58.0862596,25.0980983,45.2063156,75.7220376,141.7618429,98.5595808,24.3422869,54.0311913,176.2978155
"Plekhb2","Plekhb2",101.166344,258.8636512,219.0224744,181.0962534,42.4909167,61.8837169,102.5793331,34.0096174,59.6252369,117.0036433,283.0235226,196.1470067,93.7541426,79.3884941,266.4793058
"Eci1","Eci1",194.3529361,520.3824846,406.243117,399.5607696,143.3901312,111.6323805,230.2054213,137.6888165,203.6716875,211.7883464,488.8955416,430.8893549,198.8585674,207.1016577,615.2347434
"Dctpp1","Dctpp1",285.4519037,528.6611226,579.5731651,366.4310018,204.8406095,222.8739275,242.9757805,102.6170543,214.311616,281.2468986,501.6062348,495.0451999,159.4570221,235.138833,680.4086547
"Ppa2","Ppa2",158.4517153,416.7247354,299.0401499,258.3060487,92.6693826,92.8772657,167.0388198,67.405013,175.8154592,251.4474271,481.9687413,411.5223138,159.561519,165.8341879,462.8457265
"Mpnd","Mpnd",257.5686646,530.34066245,482.9282627,453.5896744,138.5952851,151.3573024,221.0983649,61.24519145,216.2832495,285.6599196,506.5748283,441.7920143,164.5025142,229.4961595,696.0992834
"Heph","Heph",43.7967984,65.3530543,72.2137208,77.6068407,13.6835889,6.377453,62.3125753,20.8997416,27.4305322,55.5575232,149.0703596,80.2726121,67.9600014,52.0762681,171.746727
"Mrps34","Mrps34",171.7208256,412.3122234,308.616275,283.1762221,112.7865418,76.7486186,117.2203576,120.0367046,115.22884,120.5784162,274.4272007,268.6747637,125.5259906,101.6715229,277.6310095
"Hagh","Hagh",34.5889931,130.6533133,153.9979224,150.4086789,34.0363483,66.8800413,54.551082,41.4048314,68.2201208,75.5029431,156.9082973,115.5620563,83.8424822,55.1341834,220.3779966
"Afg3l2","Afg3l2",160.439757,275.1295134,196.6952272,295.5686375,71.5757212,65.7742605,122.5271253,47.5793209,196.2825122,215.6672213,400.0503975,223.7388274,144.0978238,62.0280978,377.4314486
"Clpp","Clpp",206.2811793,492.9409116,403.0123188,307.672174,160.614329,152.8532679,125.8043,137.3582642,147.2346666,229.4492013,348.7357406,391.0838759,166.8464519,133.4772445,446.5393116
"Trmt1","Trmt1",123.5573967,360.6588784,353.0117947,345.1104543,108.8393743,82.8128572,223.0859037,141.895455,184.9972744,195.5533729,351.2112019,298.528181,186.3946263,170.4046543,472.7903908
"Coq7","Coq7",55.5615234,154.6836951,171.608658,117.7590055,65.6835341,52.4382136,82.486117,64.8940904,51.8659252,56.5381657,208.0140066,158.5269612,55.2090094,46.6092357,161.1160897
"Sco1","Sco1",103.2400633,195.1308049,158.484883,196.4833222,37.8762736,27.7870934,57.3674068,43.6755198,97.4488167,145.0974736,296.5171916,197.770893,51.4548839,56.8179026,281.6838774
"Pfkl","Pfkl",208.6802279,332.37386896,264.9110476,347.0517182,129.678909,92.5594467,158.05224896,156.3216743,163.5720903,204.0634587,452.0562764,381.6673828,117.3680908,123.2983399,398.079927
"Mtx2","Mtx2",69.9306422,134.3871835,63.3495062,92.2940149,30.2624696,16.3503897,60.73336715,96.232676,39.6521405,65.3997836,144.2334422,92.0450283,33.0011459,60.3350899,151.9927127
"X9130017N09Rik","X9130017N09Rik",193.144469,483.5490819,458.7636219,480.0056604,110.678883,135.2680054,207.888682,113.5945753,229.591639,299.4884833,510.9086655,541.5908064,192.8301987,248.1787127,494.1886909
"Scamp1","Scamp1",61.1265298,225.30551954,157.1157769,125.0235638,19.5831199,40.3758272,53.2155679,9.9329298,82.0752088,113.3687459,195.1459057,150.1125067,91.7672287,86.3618575,259.6269826
"Acad8","Acad8",75.7095745,152.0545612,118.0062623,126.5312028,22.5916512,40.2208453,66.2158595,53.6076509,46.0769241,53.1725095,128.5524459,47.7249285,51.8116106,13.5105238,114.6567223
"Mrpl46","Mrpl46",140.4288551,220.2051463,199.3405209,129.7286293,88.5798233,43.8375728,89.7391555,154.6140455,77.946356,172.6429725,291.9157688,179.017302,119.2668025,68.3509545,346.0478024
"Neat1","Neat1",164.4196834,370.7477458,344.1837518,395.8268174,71.2142368,108.526291,126.4784836,95.492903,221.7760462,296.120145,625.9176467,402.8930948,147.1328724,140.6869221,498.3741036
"St3gal6","St3gal6",31.8227884,134.9130066,135.5444862,58.2533874,3.8658895,17.630131,54.2410824,34.8142853,21.5375788,48.4367665,108.6436105,43.6417952,11.1953713,20.2397069,124.3152516
"Sil1","Sil1",80.6360045,284.1573624,202.9139844,193.3341939,23.5520617,106.3888594,116.1747703,53.5162081,131.5343172,146.3828796,305.3541135,203.0712473,67.8322477,38.5037669,250.2006888
"Gfpt1","Gfpt1",190.6878735,393.8152838,370.5063914,356.3236794,95.1063167,86.1963576,143.3174921,51.4621641,165.0836583,221.3800423,488.3931199,252.6754306,94.0169665,94.9603766,506.7283267
"Isoc2b","Isoc2b",65.4874569,166.0028324,106.4345409,98.8061054,27.5849032,34.1704653,42.6794747,119.955504,67.80956,66.4745429,79.054758,92.3675777,50.2530932,78.8013748,119.7182813
"Asl","Asl",100.582539,255.1745751,257.8566291,237.0660028,96.8551343,80.9695817,59.0373929,106.8373314,95.2655345,113.8075382,247.5515727,232.5492383,64.881422,90.3708948,325.5051171
"Fam134b","Fam134b",71.5523515,145.60661445,144.7958851,135.7392959,33.7843765,41.4090203,67.5467704,89.733698,58.7910421,77.8391298,210.6189926,126.955748,72.9111697,89.6149444,269.1382283
"X2210411K11Rik","X2210411K11Rik",262.6501047,669.0579508,515.701339,437.7393219,162.3787334,222.745152,240.4022078,146.7533196,241.2367055,257.8032636,549.1274185,511.5885088,168.1829659,196.4147197,563.3388929
"Hist1h1e","Hist1h1e",289.8660485,539.2035389,380.2669621,465.9312341,126.4160576,170.6360192,192.4633389,141.5747548,304.0375961,476.0209094,864.3179114,579.6332602,191.7978283,265.3953865,871.6053171
"X0610007N19Rik","X0610007N19Rik",192.7147882,409.7982058,577.0447402,362.6699368,51.4937049,63.1939812,210.3205754,10.5915441,267.0171084,327.9267451,556.5331428,523.263542,165.8028128,223.9228701,825.0131389
"Arrdc1","Arrdc1",111.8836128,240.8488849,190.5822918,163.376149,83.1969687,121.2404744,153.3512571,154.7602326,81.0328363,100.6651927,225.1252621,235.3870259,103.0859679,115.7079562,296.6099845
"Apeh","Apeh",75.2445727,255.8718841,207.6380323,171.3069706,49.9343397,67.0089933,100.4132885,33.2237089,152.715819,113.2772215,245.6363923,220.6645891,91.6686867,55.5281665,339.3241648
"Arrdc4","Arrdc4",87.0471035,221.0068343,104.4158217,155.3529202,37.4765062,19.9602307,38.5371086,57.7785246,53.8063501,97.5941416,247.3764247,110.0789676,52.7504679,48.64698,251.452565
"Pex7","Pex7",67.9048378,137.3134223,97.6776492,142.6574255,29.2993674,27.8381316,72.3853005,31.1625888,34.7233698,78.9110256,85.474883,67.3663629,36.0989738,50.7394002,166.173444
"Pak4","Pak4",88.7725917,210.4459009,121.8841453,137.2140126,42.8665703,50.1712531,114.6437462,54.6503888,138.3640804,184.3579108,274.1393262,167.7546136,60.549546,65.2155286,300.8177843
"Pcyt2","Pcyt2",154.6547487,318.6396804,315.0758933,277.5600836,57.9301279,103.2084161,109.1478083,69.925319,81.2077256,107.4170621,234.5624677,232.0677447,130.9747145,129.8641384,358.8035034
"Mgst1","Mgst1",171.1295571,340.5931755,325.6576534,256.020014,134.9305083,164.3780507,200.91682387,97.3442836,220.8926219,223.0570864,404.1773545,407.1327542,157.0313732,140.9650118,473.8569022
"Ccl6","Ccl6",29.2238123,159.5082597,85.156577,47.8926147,16.0092777,12.1468173,23.4625073,0,34.1250186,55.9191533,78.1113016,35.6975243,27.0377287,43.6827906,157.5339625
"Mcee","Mcee",144.3894179,386.1038701,259.6723679,239.8641532,106.1137842,75.3490938,134.985059,77.2708695,135.5737366,227.0907056,375.8505038,280.7174574,141.9209542,155.2201286,378.5549586
"Glrx","Glrx",76.9411779,181.0242086,102.7844681,130.4557999,42.2154795,55.8886877,110.4864272,26.1225831,40.1340821,82.8105798,148.8622822,133.5416803,76.7906758,69.7240411,179.2467864
"Lad1","Lad1",289.9069748,645.4122434,329.3274403,468.8836755,154.3873985,158.3663552,201.9183713,88.0713884,301.2501885,392.3099339,742.9175343,576.9803233,201.2286422,234.9167435,766.026252
"Camk1d","Camk1d",207.8084305,380.6587231,357.1382042,353.84433,93.7051338,112.7801138,157.0195401,27.8790262,194.729689,227.4399057,514.765778,385.2029302,187.0796359,189.8366944,558.0226759
"Triap1","Triap1",65.5803394,196.0352977,150.3656281,119.98822,30.5422317,23.4189138,56.098233,60.2868134,66.5543036,121.5971857,235.0845956,182.8137006,58.8704449,58.0669429,279.2135667
"Mrpl37","Mrpl37",141.7212003,241.3893597,173.4584748,180.107464,84.2768658,33.0213154,111.6624142,64.0712489,112.1029049,103.1892913,248.0099694,196.626887,115.1950613,129.3848748,301.0676278
"Mpdu1","Mpdu1",109.6127957,192.11446,207.716111,170.5820839,66.6243204,78.9027823,92.8291304,51.5285268,63.9467818,86.2071589,147.0200456,109.2267759,63.0482082,71.3783066,197.1597619
"Pcsk7","Pcsk7",139.4906322,245.8550965,199.749729,241.9109694,35.0878831,68.0060513,86.8341975,27.676586,85.5499264,92.3224819,237.996294,158.1331329,67.9951332,77.6716583,302.2188893
"X2610035D17Rik","X2610035D17Rik",76.0924257,265.3238898,144.7461931,234.4867463,38.4884797,84.063033,96.2193212,63.1916684,88.7871078,94.9877409,279.9427701,230.7338055,94.7972286,100.8353138,337.2634146
"Gfer","Gfer",166.319202,403.9407828,360.2655387,300.4098585,135.0627413,112.1208915,105.4193505,89.397101,156.1339307,227.6702797,377.440815,294.7077497,130.92426,138.9471142,417.1411963
"Ankrd9","Ankrd9",36.9858854,102.5379444,68.9126615,82.4878275,13.5231393,6.2849846,27.3831586,19.5132729,17.662261,43.4566621,74.5219479,71.4118419,29.0949926,16.3418405,49.7561763
"Tmem82","Tmem82",57.2200319,156.9633591,143.6341239,122.4815817,39.2427015,36.124207,22.0495664,31.463292,33.6931685,42.7271277,130.6058642,64.4528792,46.7257762,61.5283852,80.9963912
"Cpt1a","Cpt1a",148.9758598,245.4064324,246.0018328,285.713366,66.9675079,64.5546063,170.5417981,73.7524579,172.8105378,287.5513049,379.894411,393.9190637,111.4945422,118.0299319,493.0295876
"Ccdc64b","Ccdc64b",32.1237713,68.3854897,86.4574047,95.4700883,10.0722773,23.139011,41.2862187,6.50572,29.2187595,40.2307161,47.8367112,79.7568375,25.937283,22.9350284,145.6043137
"Surf1","Surf1",98.6121828,238.7652877,156.2672217,237.1344657,40.3953711,79.8310529,132.01839754,63.8276591,106.2890324,150.3114575,211.6109157,199.5753656,74.1163678,77.4954971,285.4179774
"Liph","Liph",16.1930873,83.2303179,48.7692672,65.5826723,22.6371998,16.8912034,29.1547682,9.1141745,18.3945388,52.3842257,103.4423677,42.4971177,13.853447,48.4234925,88.696295
"Pef1","Pef1",74.0762359,206.1649891,210.902947,187.2617031,33.3668269,37.3175249,85.7230286,81.4963747,85.5322415,124.8847104,172.8951689,185.7521533,90.1188956,56.0927716,202.2101361
"Fam18b","Fam18b",39.9596974,143.9584503,109.5639839,115.2460321,40.6819227,0,67.3919627,27.7120702,40.214218,74.6577766,185.985931,103.7451477,58.088714,36.1065303,161.0500546
"Lgr4","Lgr4",195.490194,375.4742013,306.7884345,280.5358804,113.0248857,96.5201121,134.47858344,81.9973796,138.2407752,141.2691091,365.0590782,262.2194878,191.5492211,214.1773925,407.5706175
"Mrpl34","Mrpl34",179.5307753,353.1609051,225.8019797,253.7210084,85.3500503,113.6142854,122.782159,91.334008,122.2088717,161.2956782,337.4518151,295.506882,61.2035253,81.8823138,289.6457659
"Mul1","Mul1",114.3231503,236.4998961,163.4906397,172.9098052,63.5315609,24.153254,62.8362156,34.421343,65.7556361,98.2949183,173.3300131,204.0860938,120.1284016,85.1615094,205.412239
"Cpd","Cpd",101.1126678,210.2339837,249.93265,228.7790109,25.0740887,105.029035,88.8594261,37.5849147,112.4002003,156.4703218,372.4357694,233.7153686,106.4149306,94.839747,300.9371383
"Ugt2b5","Ugt2b5",99.0650786,214.7948415,164.1731349,167.9157909,40.0712483,44.8698872,103.8404596,24.3052318,132.3237251,114.4875293,284.9855005,228.6209064,103.7621289,117.6753162,253.5736468
"Fh1","Fh1",109.9105401,397.8914957,264.5794895,248.4559959,97.3903917,123.2138116,96.4605349,98.8691245,104.2980897,205.4486475,370.2520228,335.4873012,136.0357965,117.0638557,418.6957156
"Rnf103","Rnf103",70.0242489,148.1367892,129.8880927,179.543369,58.0753564,49.2682167,63.7406341,32.9964992,113.4912194,98.6826283,207.6747621,141.6257672,57.166984,66.5401761,234.4437434
"X2810432L12Rik","X2810432L12Rik",44.9381526,129.2940414,106.6696889,99.2842545,16.3340392,17.6193943,41.6567668,0,21.5718232,52.9138492,83.677366,52.1532759,21.1930945,36.9334421,87.6178361
"Ptpn18","Ptpn18",195.5587438,332.50847895,278.9742242,301.4677759,75.6351766,86.1174694,115.5414078,230.8365817,176.5396227,115.8360876,382.792632,298.1926062,141.376972,153.8064602,404.8181144
"Gdf15","Gdf15",108.0603619,309.3343876,514.1153232,270.5400075,49.6057476,184.6051477,77.4688843,59.7212038,155.802163,144.8191496,463.979577,216.2528213,98.728118,119.4263897,352.8901613
"Naga","Naga",93.1758731,162.3412043,175.3145199,141.7758898,31.7267421,109.0121285,81.649641,136.2781331,79.9487379,99.331763,165.5215332,126.0552926,105.6334678,71.9924796,230.760486
"Ugdh","Ugdh",181.1018916,386.3237186,336.5191968,286.9120087,97.2643897,96.21786,141.7335069,116.8335197,228.1649033,207.2167636,405.3844701,387.2692584,143.722088,115.4506962,398.5500478
"Acsf2","Acsf2",94.413279,330.0689858,117.8966657,325.2199931,61.9472038,118.2577887,163.7953705,77.3555065,309.6872612,238.9718474,476.9233957,405.5454316,109.1115527,103.553021,548.2015892
"Itpa","Itpa",69.9105188,176.846712,168.0100616,159.1597977,55.3222991,72.2827707,47.3239744,65.1914034,46.6349204,122.5228799,153.6207023,151.1164734,75.7838496,69.1959914,185.0223875
"Ncln","Ncln",240.0516712,352.6570245,453.9550906,227.1458857,93.2478318,127.1373549,95.6851077,105.1071576,171.7101667,186.0522395,389.205134,254.1701946,158.8436571,140.1178747,422.7407212
"Mri1","Mri1",133.5721505,295.0845451,207.1630887,259.8561742,52.5749201,154.9570133,168.3646764,134.1563133,113.4524257,156.8676987,194.1848175,210.7353156,102.9429957,71.628283,396.1498435
"X4930526I15Rik","X4930526I15Rik",191.8624246,290.8938009,273.9340306,259.912545,105.9169232,65.0214707,115.4577277,83.2877152,104.8728383,145.3683083,226.2636712,165.7966494,100.242533,129.2583379,325.4245786
"Slc50a1","Slc50a1",42.8008914,183.4601335,183.2873239,109.6044348,37.6161671,58.364421,65.0048709,96.4928784,69.3053003,102.571651,147.1846397,111.196001,56.5460642,37.136606,197.7335247
"Amdhd2","Amdhd2",82.4668543,204.50024016,164.3925002,144.8616683,107.0397687,62.1463101,87.4414417,44.4019506,68.9905311,78.1348812,204.1406057,133.4777028,72.7768725,53.3759534,172.8792596
"Cyp51","Cyp51",138.9068864,173.5401054,200.2750907,144.0098111,24.6384166,44.231499,41.5256973,22.7734798,80.8482165,63.2365453,273.3656421,148.7886554,56.4097888,47.7278309,153.444201
"X9430023L20Rik","X9430023L20Rik",196.5306396,382.2034508,340.7556542,202.3036501,101.1903952,114.4437827,100.3082428,71.9253739,127.5915992,180.5634143,329.8030744,256.0042912,141.3996429,112.8312498,374.6200403
"Nr2f6","Nr2f6",200.3545272,451.323595,375.3417741,342.8875233,101.0760279,150.0294408,176.85649525,84.0150716,197.1681564,241.225205,456.0893378,418.9720394,136.9431117,164.9604557,554.2511124
"Mrpl21","Mrpl21",286.2714937,534.9677077,446.9812376,404.3752858,159.3674735,131.1465592,224.3838392,134.6600949,248.6616737,255.1155018,521.5360453,425.0140621,159.0265404,131.9175461,655.325041
"B4galnt1","B4galnt1",217.6393221,527.27126885,297.5751355,311.5074633,89.3099652,145.7408397,176.3792925,162.5885314,220.2384539,177.4060922,399.4278652,447.3164206,177.6154329,155.6124309,498.7907765
"Ldlr","Ldlr",137.1295686,239.2784002,255.9391825,208.8301788,50.1809062,76.5359833,52.9870506,43.0591605,131.9613665,209.0872202,411.8644791,187.1555091,73.5032207,58.0896333,410.6772517
"Coq2","Coq2",74.4915338,201.85541245,132.7060303,157.4895212,52.145326,54.9384257,84.2112722,43.5373099,65.7649191,88.5434349,269.192627,152.5794368,76.0543675,65.4252884,309.3623053
"Mrps26","Mrps26",267.9379006,449.9034138,290.8930383,320.9682767,120.8152195,132.7866163,153.7249535,93.9041303,147.1512396,229.6588363,415.0683598,364.578031,147.8203251,144.082524,465.5009134
"Metrnl","Metrnl",34.9768602,141.413962,77.0694437,114.7348323,64.7567581,21.7300279,83.55673767,64.9115943,103.9543153,74.8393591,188.8092788,159.8184737,48.0033058,71.265451,192.4428657
"Ap1s1","Ap1s1",147.0339418,284.2392996,251.0195085,241.519288,81.1260541,72.5784598,117.3469463,72.4282467,94.4200286,101.3989125,207.3938732,212.1775616,92.0645092,84.5184449,338.2663095
"Lrig3","Lrig3",119.7586635,285.9956182,253.3401189,237.364688,67.2500621,53.5359954,96.8439029,52.552249,124.9731661,154.2409473,335.0315171,198.137425,121.4340982,113.9015854,522.0168917
"B4galnt2","B4galnt2",324.0037367,693.8060155,604.6044642,514.2552036,189.6316636,172.0643893,285.6259397,151.1080164,363.0106163,416.3032061,782.4265745,621.8293019,258.7199947,253.317972,795.2339584
"Ang","Ang",68.9658156,196.7505989,116.0098308,130.3124886,55.1398015,22.5885179,69.5766057,16.3779724,89.4718723,76.0210097,142.3090363,101.9048751,52.961963,66.3255726,200.2015033
"Plk1","Plk1",152.8955912,224.2628619,172.4421491,160.0679002,54.0245251,88.1052203,63.3301927,48.8739982,76.8684892,144.7989986,270.1349547,184.4121343,91.3270551,10.1935074,238.5273622
