"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"71","Slc17a4",261.900920937,341.345791402,240.51358729,304.569803732,97.894810906,201.935451767,214.100694768,180.660818925,280.062109422,276.163437664,251.26594765,201.341289176,444.34061009,319.704505759,625.95440819
"72","Cgref1",304.040069347,357.443584569,397.3094008267,273.692782811,227.2881154524,309.417250859,432.3912109966,174.364436834,164.304035322,138.222617518,187.194095403,124.956140408,387.459509554,431.659049613,373.5882959995
"73","Reg4",157.223769502,35.260508174,214.255824009,74.874577794,62.2184874535,169.019910562,284.6005412794,80.30176651,48.300412046,73.936898674,88.698466338,64.076203855,314.9096742695,295.104915784,119.565430728
"74","B3gnt7",292.564901431,121.101609287,283.16345804,164.83466694,34.2800700217,191.19237829,210.59621467,169.438041923,156.158777395,179.06252402,191.46994449,5.48178566,234.661198039,351.926340536,235.705075137
"75","Slc6a14",198.046784821,351.255235058,186.351691636,249.02201207,68.461254852,158.882139914,150.7744597035,159.547037265,318.446670176,350.406018241,288.275800919,171.179397863,243.455644514,223.349255418,524.106172262
"76","Tff3",210.193041385,121.6479429825,249.4496684,157.709989893,153.732866761,234.39431606,365.3912617323,138.282697303,101.310952654,154.587780164,191.53191955,85.211021381,452.689201018,304.095137541,245.5094370839
"77","Hao2",313.0803264365,383.555594623,263.665416605,283.018272178,114.5327707655,290.158942754,254.0224770344,280.314906573,338.048962794,362.14552588,257.050318683,130.502986584,366.129623341,248.024315605,445.54012835
"78","Tmem171",566.052216068,603.247685464,560.263303327,405.412583007,311.869363571,491.784758921,632.627100629,364.323376113,466.154361869,452.745241063,369.590765667,217.018343598,736.761793156,545.130755515,797.570450574
"79","Fabp2",492.705464223,718.663408749,577.143635902,465.014328688,436.2974889235,509.790084212,493.9515443678,298.0919406816,495.208122168,418.047424045,420.249176249,322.989509181,488.180927367,422.703229246,694.1527480382
"80","Ces1g",238.910280876,246.971078511,263.75194091,283.622374611,168.753801626,314.89961401,270.634021343,200.136310513,267.783647981,223.00801586,179.990067766,131.395807029,355.341952087,170.4009192,350.490005551
"81","Satb2",328.249122223,395.260315665,239.753110693,338.832501441,95.625006151,258.706216325,233.163476171,215.394408532,326.293533391,338.64512276,322.837818761,152.270788366,432.973228817,368.977701958,618.601475813
"82","Styk1",213.549168964,339.993040843,203.207820435,305.529319266,72.331933495,250.438166482,230.920772188,256.139363697,363.719234706,305.7868761,280.629578756,164.837972314,451.969547067,307.191345625,638.156447533
"83","Sval1",170.4128001683,48.170843018,212.17045866,58.08885367,78.803101362,174.861485876,317.59132556,70.45128034,52.71046636,76.498569139,118.245067385,10.943878096,334.91986703,342.783685911,72.77652889
"84","Akr1c12",546.011733233,539.265115823,515.603079357,370.220012413,303.549631636,469.801381218,625.9825228815,353.320710534,400.566308989,408.415234472,331.955873105,221.432340519,641.91299088,402.003320691,656.446004667
"85","Fut2",198.891832847,294.371789048,197.446042324,305.353404113,127.8674194365,298.556339553,254.902797548,191.347749225,212.205605698,167.905013376,184.72496834,83.848118891,294.905686098,300.711027624,325.283215406
"86","X1810030J14Rik",169.295163578,34.3692368072,271.652681846,80.772543717,67.84435358,173.34703769,277.591346795,50.159813282,48.670110361,64.375656535,98.678904408,10.889825968,338.938766635,392.1906081889,96.9394794646
"87","Slc26a3",183.377859649,294.236290892,298.856574091,275.949680854,142.3358315012,172.21023827,155.92720249,124.760636434,264.988021726,350.502479064,263.649591928,143.613262244,306.039066681,130.687491078,348.795847565
"88","Eps8l3",530.905975688,506.930994824,376.0398863745,461.663504004,215.9238854073,518.872138581,595.150798494,343.131708117,568.061916493,547.580076446,493.053302322,296.614148233,660.52724088,531.388303828,814.861492122
"89","Myo7b",240.019395743,353.573562601,336.632970719,342.515655653,141.7759727684,279.013655543,251.781657684,203.878104832,360.337397791,398.39190035,398.336940142,231.67142261,356.045866959,320.656325558,605.232081836
"90","Hoxa11as",244.020759688,318.319596818,243.265382947,148.842822204,22.734985101,151.531741438,222.70850575,167.319967867,213.145366083,187.243129623,162.936032977,62.470798837,225.517274769,343.515986888,323.290902604
"91","Eif4ebp3",402.030727075,480.514122693,511.992544173,351.009904288,233.6298010432,252.641334905,339.962669558,158.84579718,391.504897711,463.014641838,392.719251064,227.305785002,485.363398074,373.355020327,651.995648944
"92","St6galnac6",401.534490638,498.815400259,368.922671714,319.574070384,154.5461165675,357.001877929,423.45594224,288.265562056,302.172202858,316.624147271,290.583623379,129.607822574,435.217663747,518.240762906,505.643905663
"93","Rep15",196.7457963577,99.515525292,208.07699736,121.32099842,142.4939518526,202.07636708,299.641972776,117.451494157,73.92150781,79.64171141,124.795481378,54.95813903,365.843192661,337.023336537,123.295515827
"94","Cldn15",416.193354377,426.892710292,439.255327895,340.493950027,226.9452261865,468.290052275,501.5790994282,317.31079459,370.082878133,308.556295369,270.726559301,187.160531086,546.561859809,486.771755863,552.114256667
"95","Ush1c",498.830521346,565.087350464,409.313763806,453.753422582,187.5909347165,466.509858508,409.93596421,327.07440712,478.57529501,476.96150975,374.098002406,234.007370162,601.02457164,496.161976574,766.017965481
"96","Espn",386.070339166,412.165903097,470.300294608,329.32436162,234.0104103046,326.911337579,355.375795189,215.515734227,235.632696531,250.832995792,261.126224893,153.849403446,273.358510152,202.822250298,314.795935489
"97","Slc44a4",451.5230559411,545.960807817,373.379592315,433.6297547,218.116941306,558.012925943,493.892781365,369.593709617,456.390170547,446.86591026,378.823586093,214.646428854,655.105413623,591.559948889,753.211151531
"98","Dnajc22",367.420628722,375.957444174,262.60065814,275.603901891,83.2373784298,245.61832552,306.543360184,182.227234782,264.717812374,244.67407005,214.332840344,98.52978851,388.590806848,331.710938784,543.480778328
"99","Golt1a",294.642180667,432.488965484,415.99110469,272.538702537,277.731297768,277.482358418,342.256733232,173.62010266,220.768324642,233.783555783,189.341992054,155.6017522,367.46767158,334.493589326,466.561221546
"100","Gm3336",444.96574943,469.465040004,369.29595874,315.577195871,255.2495503015,333.2771733,376.951898108,193.585749484,211.688453987,270.523193824,280.973405501,151.559005853,334.302990518,306.71706279,407.230818272
"101","Mettl7b",492.0799646114,653.156296114,519.093324706,453.494277367,349.01064045506,434.557849256,480.8603696201,313.643402994,408.0296125,426.336080303,395.738979278,254.976311475,490.775888459,435.143289557,645.318143179
"102","Dio1",274.14272728,351.712358231,326.786122791,281.066504074,140.18692502,336.25279856,375.060902853,197.249987503,224.420448064,287.07119886,229.714397055,149.64112171,490.705787361,347.94611442,506.825202783
"103","Ttc39a",241.520393422,226.24156783,163.112443857,215.971719149,78.830242203,268.44445547,287.449449349,167.235354392,169.396029823,184.968693184,184.216950658,84.847180173,365.606188863,382.764085733,299.931050299
"104","Mep1a",201.190470912,360.52051843,263.18719744,284.214278539,145.6293198414,201.179266983,179.5408868307,154.1868599,325.496320379,373.278020354,285.689842892,205.491602281,360.180700363,262.063301413,540.068545386
"105","X2700086A05Rik",293.415157502,310.83381896,303.218442546,236.265821691,165.06416658,174.033455134,272.115683576,108.046861484,163.39358056,140.69742685,150.038122194,81.950273823,351.185319464,262.215502135,388.752516952
"106","X2010001M06Rik",418.567260007,564.793730997,632.131529656,397.614975009,310.051758274,294.645003738,464.028657674,166.206187626,380.700472002,486.169075385,433.007208649,255.953803746,470.446923206,412.500753971,704.566532103
"107","H2.T3",185.117370058,257.702726556,212.106878641,253.927629038,138.7765755503,207.228046203,191.206740432,113.02043149,210.861183065,260.303835828,180.294259483,157.385923526,349.85138241,205.14930952,422.703131413
"108","Rassf6",199.988720922,197.82030964,181.073517687,169.937541923,79.2373890414,219.633679023,296.222834628,139.798536425,139.230154019,142.237320903,132.388052374,67.359851032,406.328140398,346.545816047,310.424394722
"109","Guca2a",522.62723709,677.5259856055,646.258317416,499.541268817,423.8377072917,470.792356278,613.703236526,274.440016373,453.702612901,469.337415815,476.436705217,293.5172866725,597.4460324,650.876639731,715.297775896
"110","Glod5",346.477183434,419.615078088,415.816561308,271.059107045,230.5316983315,243.533283391,335.529184936,142.07554438,206.22440277,266.74690942,220.438020282,119.810484395,413.00654803,286.73227081,391.411380733
"111","Gm15401",332.082169452,232.801652803,398.896276323,247.668660358,156.20505623,214.650044342,359.179170802,166.322789232,157.829976227,221.566822829,238.815314888,86.091841612,377.283240268,306.62754994,295.945820929
"112","BC016579",211.607163215,240.763159856,215.565454567,213.267132341,52.036754423,204.313359084,198.190982732,144.653487084,234.139768838,251.070854007,263.418405634,124.918975694,368.19853451,301.824425027,540.144841564
"113","Ces2c",217.843961252,356.213005526,227.621938096,245.270581425,96.0892904446,223.761852915,199.51868166,143.100587046,258.865758624,277.17259819,220.987127421,168.42087299,289.7483799,199.1407503,382.129088814
"114","Hepacam2",165.611563109,93.284752501,128.78019883,115.605777671,90.68637529135,233.986272682,324.4923819816,102.848602018,77.38994991,58.955361152,106.523443617,50.31251595,356.880412273,346.726831686,155.031598521
"115","X2200002D01Rik",443.971879706,637.064390357,613.035391849,461.252722153,343.685284787,279.552505326,481.906323255,175.390230039,462.648126082,522.158857088,485.733047998,308.017418244,496.678384604,543.766937401,817.524267165
"116","Sdcbp2",460.630063937,459.310156132,482.075339265,322.007479599,270.6939432655,378.35856459,453.483134081,255.553454028,313.769370794,349.619598042,324.000876042,202.042783626,501.066410103,403.3159465695,516.810415422
"117","Car9",399.070289451,427.6489895265,347.404481068,326.49886002,128.496626113,355.143840112,364.204661798,246.768641367,282.769328812,302.620203413,230.943097718,128.482461435,381.086955482,289.81318197,467.570500938
"118","Slc5a8",242.120346936,378.81051977,199.93909506,311.960688839,66.7353435306,201.99392453,195.5360596575,222.696005416,347.180449213,373.686967891,269.964530933,116.701423757,308.057256884,213.597387943,525.897127985
"119","Tmem139",217.40849859,385.86803553,279.324983398,255.577997523,153.2555653,207.2673453235,221.734213912,121.431622399,198.384346626,213.750432166,195.467690173,150.3513365,318.8150544,170.84375709,403.139218989
"120","Gm53",396.262842322,380.791424387,357.962785526,319.295066492,206.1860407673,290.673066266,421.204394411,191.768908302,267.312413754,260.79530101,294.459266952,132.776086004,447.642711023,335.81773575,563.316119082
"121","Btnl5",142.432824477,280.178479032,175.417073902,289.457753503,89.922776736,183.82814931,186.859012285,160.504330651,299.362854423,268.662136267,246.595773627,147.50700388,331.171928406,190.096419563,465.780872038
"122","X5330417C22Rik",236.661980147,265.151305347,191.887468769,309.661353572,117.7464344308,299.524543543,270.796009598,150.662934147,295.907004832,246.200617017,217.789353032,146.607057684,428.097312071,445.465166405,421.927010302
"123","X1110017F19Rik",498.131094403,534.3326365445,531.579184942,348.968436602,359.1121729945,463.475729226,634.825789211,299.84972858,308.012271751,319.451152247,308.558632267,161.714721205,626.366068981,587.141426067,599.493254885
"124","X2610528A11Rik",505.9687777725,715.933597041,618.216379801,489.333929245,377.5326973282,455.43362833,505.69818877,308.686111562,518.654910178,565.434625091,501.768898348,323.521595856,505.4997925,492.968580645,850.1692052835
"125","Gm6086",193.918719379,103.86340167,161.862584195,151.861337643,102.787373025,169.768810888,266.291504819,101.343573297,159.68159531,162.9788286,227.900248505,173.3427827,428.415537495,122.146358277,219.98779919
"126","Osta",180.97476495,228.70566654,305.23230025,220.45303273,175.5855399163,207.065682854,212.468376015,131.794263197,151.47043841,138.700918624,138.752203469,116.18684475,263.506527987,217.616605864,322.222741518
"127","Tmem30b",261.5948360615,321.219512324,196.556828975,372.732875675,85.309670629,340.285279719,262.5235759613,334.946263917,449.833769654,371.62126164,311.01856559,170.977949436,476.852575187,295.251873629,607.670994241
"128","Slc9a2",155.706561624,283.770458535,228.312102925,267.134723425,96.52236923,134.514906608,126.445565662,101.818814989,313.938211141,302.537836194,287.28059365,181.7805466,261.37943181,172.40019671,443.038752265
"129","Naaladl1",234.335989426,321.32385934,162.872823821,293.233979731,64.98603236,257.674438456,146.356197633,215.11381168,204.768040842,169.65339533,117.9496885,74.05646077,256.098344223,182.856680551,346.724094319
"130","Ceacam20",155.52339376,302.33121026,163.606214514,227.494009764,60.458238223,142.406192688,102.98834639,87.458428192,214.986919803,309.171389479,220.221368734,137.66353573,184.134503265,157.7815082,403.261095107
"131","Slc39a4",458.469185291,527.72463148,377.632238102,366.269463636,192.3241048999,451.082401441,378.9613315876,343.181810568,419.489910213,395.603528965,364.337438509,226.337747225,445.438007721,372.014122091,585.66464634
"132","Slc44a3",246.157008239,258.520403226,176.004108184,283.761966327,81.2866355794,334.995463621,266.037997011,248.190297181,302.739593921,264.949365001,226.130429037,127.933033681,417.626928076,354.307534664,518.020945445
"133","Gm5485",501.867580563,638.022491473,668.38206961,473.341481077,350.40420445,501.373560284,635.100797657,255.817549121,419.194621331,453.408272297,436.6396096,238.893051075,715.402181624,745.866269854,882.828109637
"134","Atp10b",267.431501113,345.31527235,261.965060849,267.889391877,91.0007126327,169.605900255,245.540825074,154.454717098,284.43592451,310.882512868,370.541835179,173.433613822,430.712737993,254.810178009,557.975910417
"135","Slc13a2",157.585612284,288.09544885,166.344133672,205.401226916,101.817783328,165.9759354,136.938640608,99.83709721,235.523197781,262.18545917,187.851613206,135.82132003,190.8127965,230.802051015,350.045991046
"136","Nr1h4",258.218314051,378.133605496,290.066382237,351.615337033,158.454008301,279.456895973,306.71522049,162.976930894,323.106355757,334.12619329,244.347491033,168.685080415,429.277291512,364.612009852,601.89567894
"137","Kcnq1",278.511368213,307.064036544,219.407726196,305.784380994,131.4625996382,311.557979321,283.5214234127,273.348394475,355.729599986,277.78316551,244.042671175,141.808448629,312.984289021,216.006708868,540.229669464
"138","Lrrc66",152.625219657,215.806485801,199.284288447,258.55405714,79.559760903,181.86498528,206.367466192,130.882805291,235.603184436,216.466160686,227.722533811,127.688174371,361.809783378,200.516278829,428.814403481
"139","Marveld3",314.811825061,416.680246378,305.362032587,325.659463895,133.846214191,271.890731475,313.227117382,246.75948777,299.988385017,327.245495041,299.511889745,158.832740947,430.15638038,348.099870111,625.696316208
"140","Baiap2l2",351.717281493,418.437890745,232.295604834,383.914755625,148.744761784,394.196139446,384.848751717,290.349133784,302.499683912,271.94561533,278.355169664,201.46854118,327.28867089,281.318827874,534.785315654
"141","Apol10a",165.98513243,305.33740665,159.689393526,246.442825838,118.10594035,150.287049959,204.80385565,94.290614837,199.66067196,217.63754172,157.889349432,115.2188214,255.059374416,241.026698632,386.563235775
"142","Cdhr5",513.783430972,619.93925734,527.039270261,478.248575234,236.5799758176,540.275097957,456.2641267882,337.136255828,489.090711299,511.180852012,459.144095434,270.338256976,565.925579858,542.609001033,735.259554897
"143","Nr1i2",200.672377986,286.925626166,183.564269866,294.397307946,79.598883038,203.982646802,176.902586811,179.37215848,249.66784647,242.015884145,207.675540369,129.25227397,290.438554924,234.2289481,500.253242732
"144","Hnf4a",383.70937819,485.152387724,412.873437258,440.78817638,191.361499831,330.404687967,394.4298391167,320.984769611,501.065070692,453.679257476,416.112928028,259.180062267,518.882365456,362.068489362,807.571286261
"145","Ms4a8a",581.344184809,608.013897909,637.243014591,439.146052468,336.355546401,496.900402435,638.919189878,320.834998358,437.386880312,487.307848674,415.383291466,209.562474229,664.150917397,620.788920036,717.091483981
"146","O3far1",171.966869636,218.213315576,215.325316167,150.831950853,123.425636694,242.491871035,278.756515361,103.46687388,148.844816439,121.386600712,127.869712255,59.384552833,403.660709567,369.135136302,263.913446682
"147","B4galnt2",597.629583506,685.86622816,638.235974594,566.261049094,353.3549697351,512.706927711,522.3841255739,356.226638945,559.167375463,499.334211453,546.827465193,362.15823083,741.332988027,550.794385372,932.50095556
"148","Bspry",502.066663598,552.497436189,363.291614592,447.72129258,196.1781661969,524.096587807,472.2792264823,358.866324059,502.643200529,477.109428198,448.976677919,265.55940008,535.64454917,538.533605705,818.358322764
"149","Fam23a",195.441326129,219.001363528,204.925302034,244.598210949,65.535847715,140.785425573,176.88276507,114.781536564,257.702413699,277.885684299,244.913235494,130.21544719,301.738650815,154.811921433,499.359438666
"150","H2.Q2",264.222882439,355.717216605,192.05889555,295.715322763,108.568373346,327.05926065,281.724762694,199.13973004,267.804075857,223.80257571,203.92117857,161.4221547,350.568841242,233.131090957,402.0077610475
"151","Myo5b",301.705125441,436.699208829,312.809149318,360.5096151,150.7919066277,253.129157613,251.4422612776,167.869243264,348.921591614,334.513162913,341.731063534,218.946718728,368.074626831,285.233716746,544.228395719
"152","Fam83e",482.693935287,636.025927224,539.325374025,556.529622196,263.9048374709,402.358350032,472.0956649514,329.737455126,437.162595363,461.862985505,455.803263124,276.714231681,527.080970422,528.065195061,803.887673947
"153","Tmem54",478.561500366,543.862860609,476.997426639,350.34585005,297.744917954,415.164429775,493.104389329,268.5638558,372.994263492,357.90747067,331.678849673,210.954213261,476.456522151,411.655592074,652.079727781
"154","Sycn",414.558859005,499.715198935,669.741553877,435.545817517,264.028386362,378.668073946,486.096187597,300.825317178,273.727290333,342.710781393,273.8233162967,113.541563709,420.936596107,406.9075298815,446.3877675881
"155","Prap1",240.41999167,289.569352785,299.01236515,237.562959261,145.35318966,170.14944406,217.32559831,66.936061716,153.078624357,144.24554898,178.658080014,131.03516667,170.932862606,180.385732444,327.299966185
"156","Ugt2b34",370.556610514,421.641428482,348.511900834,419.931367891,165.2903954854,376.372819819,378.3343053774,308.561226836,477.314898526,423.658333018,376.905812813,222.804681817,542.470234353,359.059303732,707.87146791
"157","Aldh1b1",571.996816933,566.324840339,426.4635297575,471.054696969,201.10634099,598.668465651,578.624510686,445.848905224,453.080214491,374.253698091,372.206758916,236.75697521,682.080382829,503.681500132,799.420742896
"158","AA467197",416.64340908,536.197845039,568.679864855,357.552715457,294.983984791,381.438125772,464.9271143983,231.768363976,395.645898639,510.452779268,343.451550538,200.06094837,483.333167565,353.161859701,647.78919356
"159","Slc37a1",308.035552073,387.805662667,343.5171356481,297.499319456,150.3827458286,337.545573409,385.447519329,264.801977276,381.581843542,330.372628852,335.086614696,170.912371704,490.875933822,406.530092929,581.153518288
"160","D730039F16Rik",223.162793348,287.865856195,242.40771484,200.583810473,116.748238236,207.052983183,211.55817328,146.851477212,194.450695889,244.283249352,194.726508293,89.047967308,352.691619633,330.196961843,400.189247838
"161","X2210404O07Rik",571.581946678,573.927321583,555.025629547,440.271142345,370.568406196,518.470473362,591.713222183,352.154981125,402.633807655,512.157349495,393.47358578,217.611750765,506.945231135,449.829369156,654.803558022
"162","Anks4b",236.511902129,294.602095202,193.049780576,229.072448482,63.373738104,155.705920062,185.128370784,90.114901743,206.390043557,317.543196004,235.519678546,132.596630791,293.46422049,160.219680025,393.144815361
"163","Slc5a1",298.5084221346,330.016029893,220.437522728,329.672157054,102.8744282317,263.173234308,247.4412700515,273.777194003,393.085038034,336.431324604,295.995788489,150.387847969,422.504711317,292.540972144,627.785785256
"164","Ggt6",316.595967217,337.347103642,251.994903287,246.906397863,136.422003982,274.909476145,341.914886306,208.171190434,275.912606135,268.556876528,219.030931357,101.964530906,406.313887266,321.550177317,440.879290514
"165","Tfcp2l1",436.83439519,495.442594488,412.854299249,431.748831603,191.110566767,388.028749053,473.61163559,345.184825469,465.231456246,487.93114732,451.710595806,243.927884364,617.650226137,610.605420199,788.312628472
"166","Gsdmc2",168.645419199,222.238822664,223.708721741,234.769668512,110.6083942936,257.302471416,181.213428574,181.019797326,234.682676633,238.663377795,177.472325051,110.356595514,295.456644973,253.76361533,340.524833917
"167","Cblc",428.657267385,452.291503532,431.11328984,393.068731371,203.9475610326,359.798362916,430.686596309,272.066450462,316.584431592,353.713748723,312.994309993,195.888155764,489.794690428,381.308840983,619.537187063
"168","Hoxb9",273.663136176,358.271718361,202.9774546005,303.632718174,180.146459657,305.221866916,325.805825726,220.877088003,258.112574391,229.272782564,187.164888502,115.505957727,327.846888852,244.305730754,488.593910237
"169","X9130017N09Rik",477.831796989,602.685164789,488.8721812847,530.436125029,226.1108155855,525.818673304,477.257412238,359.516723708,569.167702829,591.041528948,563.441514141,342.921597209,630.965864974,619.931943502,831.681329504
"170","Inpp5j",211.207091045,329.142147499,240.403095339,345.198047442,130.023215674,217.988489651,147.384261924,127.525018342,288.439189382,281.989092148,272.533394753,184.223547998,312.464727815,214.421367703,403.9082795
"171","X2610528J11Rik",551.40196233,527.503103479,515.15359431,345.936532489,298.2899152496,465.216915938,604.401439436,317.128241164,258.132313063,309.8485465,253.827517197,153.409423364,453.139365546,377.896636019,473.086028223
"172","Grtp1",430.17772676,399.703599762,395.177321117,296.394946863,203.594393683,420.122227596,528.089908063,273.6045460175,332.907817187,300.509609605,268.823190796,146.596435137,575.598789716,506.140649522,576.295921869
"173","Tnni1",259.671309587,301.818439642,420.852703884,263.474585047,186.9968613821,221.023222584,242.6770832605,177.196967633,166.129865768,308.460635884,205.594023429,66.766958964,201.53443958,166.199631659,254.29882965
"174","Cideb",318.32928989,369.504964824,397.721915746,244.323640349,214.9095455695,277.32451794,324.874874559,240.090625045,183.894423614,222.370584895,187.02612462,125.83499822,299.66346043,208.05140224,339.867609534
"175","D630039A03Rik",184.40874895,151.349370211,101.662954766,190.828161684,39.360574673,233.148049207,246.25634772,220.349409001,212.855434061,170.613251949,163.336787473,65.62344259,266.817540964,236.100915679,382.386896594
"176","Acsm3",186.102432352,245.673748648,73.087860604,196.720904044,10.9168347391,158.61232696,119.942708948,191.100504804,331.71670396,247.439570611,218.003373554,80.07885667,243.948796386,87.877393261,479.875609181
"177","Fut4",218.293487522,114.071916308,137.094092859,157.990919007,62.823453212,138.283237859,249.593751896,137.347229118,119.888841793,153.124855147,144.069280939,41.699423677,273.252649916,183.669943987,269.910119658
"178","Naip1",163.714410711,276.4298213,215.986304141,252.699878519,119.134573924,167.882253394,166.018800267,127.561266358,233.928242739,268.156590569,277.594195502,158.841574886,305.991183019,183.21618341,426.418107013
"179","Ap1m2",440.407099446,413.503013254,370.550947137,318.07222051,178.7405977328,464.5187789,453.8239206525,313.393252717,343.149249136,318.083072255,240.056490206,146.793017983,551.492660223,461.94090793,614.198525811
"180","Clcn2",143.000901055,294.61606431,205.654518834,273.535463812,75.565050869,174.00486589,136.513930619,145.357022404,345.5306561785,331.439456736,300.630192294,175.169082561,272.542195265,184.669226405,430.344461735
"181","Grb7",392.427787593,389.251860852,227.822936721,293.382278272,114.0684547162,412.675182829,377.959645857,325.238748665,358.025374098,333.236198304,278.192116297,180.139575252,500.046603685,387.401093886,659.527040733
"182","X2210407C18Rik",164.028882077,324.937967818,143.27145673,221.397395036,166.75220153,234.361547208,235.498166398,107.811028865,165.462456875,132.622364945,141.619741147,126.07928359,224.32114608,177.003010644,432.031714356
"183","Edn2",166.018236359,239.216848445,153.41618503,172.211179187,114.19344287,161.715558699,222.82263687,142.58283079,209.605504704,225.99988008,120.98683357,99.36462621,279.105960843,209.614783868,415.421649686
"184","Mal2",289.296866714,367.861376755,249.754329129,351.098382686,113.0470036313,305.914016718,267.6165736435,209.568599847,419.030499094,361.175745263,316.590556225,194.567427383,441.180018073,376.98587854,546.018964513
"185","Gmds",536.268412571,494.035295057,485.610769649,405.781630004,254.043848894,539.82475869,624.078219706,359.265438394,390.713786395,379.118885012,336.961352944,200.39081655,660.029323036,562.253271457,667.935817975
"186","Sult1d1",459.578537287,554.700949047,396.4054440343,450.906801525,230.8550100595,386.151680855,482.5893623909,270.823307212,457.087775324,456.990197384,408.378734858,273.245512793,629.991234891,427.781623482,760.40170456
"187","Cyp3a13",171.081044008,261.107608327,203.990234698,198.705136949,112.22891519,154.662092863,169.946838972,107.387286695,238.238516917,278.979062805,208.72696355,152.306195139,306.806616383,207.267335778,428.968110007
"188","Arhgef16",286.115419245,353.81125204,227.7066823455,372.099253632,133.11007810623,338.581910895,251.836666317,230.596984257,379.86621101,375.467180558,346.871301058,191.58133995,452.510748059,362.170942703,566.087883894
"189","Tjp3",351.388516923,515.802861662,408.135191855,458.856478701,173.6563966347,388.889967447,380.604222939,336.297097087,502.104178097,444.500740972,422.411169532,277.815370368,550.649041217,443.345562758,793.420128678
"190","Mgam",314.301312036,322.517695214,275.231667701,310.744123579,117.611021219,220.937348446,351.781010025,200.965059438,316.0298808,323.724308588,320.489556774,183.25363123,406.658252988,284.653230251,612.813635514
"191","Foxd2",154.93030009,318.148458381,129.830889725,297.503868208,72.144573274,313.258412486,195.742896821,186.025367651,353.737244058,297.433810884,270.072524846,147.820391605,163.9505952,313.191782552,479.902464806
"192","Ppfia3",265.486622253,423.05449305,287.448172531,292.39405376,158.368605445,226.261351511,185.278856234,128.167459489,195.952053201,215.194783531,203.337218561,135.603516518,198.048251577,192.911272732,354.476525758
"193","Hmgcs2",429.9680016015,602.994308129,388.6155292191,440.757126839,263.6151063999,469.141222052,510.6602381525,336.77907591,508.095305812,437.620244039,373.813028249,290.207235393,594.5299056125,467.5222425853,787.856544914
"194","Hnf4g",252.707387133,298.340805486,219.002044327,295.560306128,81.959401886,123.440478685,212.512907048,135.770912657,245.487657946,239.11795815,285.222584074,130.3052288,280.864342406,183.24805742,577.144997679
"195","Ces1f",281.994634736,323.978801119,290.839622231,331.64813108,141.664801269,257.05118697,254.397050529,171.312958675,311.678412819,272.491218779,227.663472065,150.031883612,337.680822589,197.474426265,420.842141529
"196","Frk",290.855080737,314.313154802,196.281330874,308.502952389,80.013001037,213.543033146,240.738376218,128.745148789,318.857838281,283.498933465,271.052607584,153.993573184,403.87984268,210.975091743,575.035631893
"197","Igsf5",300.350754838,345.6473685315,320.806764456,255.515212417,162.126559403,260.904176919,353.453797315,177.201221247,218.930327565,253.844113293,222.66032443,138.219206335,375.222382379,273.021116893,411.283827636
"198","Ostb",178.23226914,279.77373076,325.149158286,221.86702104,176.400585589,150.96101538,205.89684321,88.184109816,159.309725345,157.516967516,122.75371346,125.11778582,231.6784551,244.652914485,322.02633412
"199","B3galt5",189.728193455,233.364808294,209.532261867,172.921047635,102.5825869995,155.81105731,235.768684278,129.550665183,190.556587772,215.378956946,214.935753523,55.401536597,189.288344226,246.740338232,277.637712823
"200","Ildr1",336.827383614,400.593427663,244.5339861639,361.389464075,126.154041397,372.753389384,298.05390918,239.628930405,405.410968315,412.937358245,349.448540894,226.150611913,480.373707437,353.040534301,631.503180953
"201","Acer1",265.250413641,324.1102266705,225.849720927,215.46298563,122.280279139,284.859034036,280.905728641,174.105299809,237.006331031,267.995577665,183.621167819,108.93665594,387.480375495,233.789862259,358.64964401
"202","Myh14",315.6102654175,433.7698687895,378.364578966,428.7858865095,194.3269399739,275.322519265,297.113175885,234.205981943,354.7387800865,404.640049923,410.681130909,225.571569802,382.863589237,316.66497081,601.198466017
